Price,Address,Bedrooms,Energy class,Primary energy consumption,Furnished,Terrace,Terrace surface,Surface of the plot,Living room surface,Number of frontages,Construction year,Building condition,Outdoor parking space,Bathrooms,Shower rooms,Office,Toilets,Kitchen type,Heating type,immo_code,postal code
€249000,Rue Fransman 15,2,Not specified,Not specified,No,0,15,0,20,2,1924,Good,0,1,1,Yes,1,Hyper equipped,Gas,10649986,1020
€,"Mechelsesteenweg,157",2,A,64,No,0,10,0,26,0,0,As new,0,1,0,0,0,Installed,Gas,10649984,2018
€309000,Rue de Malvoisin 38,3,A,Not specified,0,Yes,0,664,0,3,2023,As new,0,1,0,0,2,Installed,Gas,10649981,5370
€298000,Lierselei 13/1,2,Not specified,Not specified,0,0,0,0,0,3,0,To renovate,0,1,0,0,2,Semi equipped,Gas,10649978,2310
€271.31796/j,Kempenlaan 32,0,Not specified,Not specified,0,0,0,0,0,2,0,As new,0,0,0,0,0,0,0,10649975,2300
€199000,"Chaussée Nationale 4, b 21",1,C,235,0,0,2,0,20,0,0,Just renovated,0,0,1,0,1,Installed,Gas,10649973,5030
€360000,Avenue du Gouverneur Bovesse 1,4,E,357,No,0,40,518,20,4,1999,Good,0,1,0,0,2,Installed,0,10649970,5020
€215000,Veerledorp 28/4,3,E,420,0,0,0,0,0,3,1938,To be done up,0,0,1,0,1,Semi equipped,Gas,10262817,2430
€799000,Sint-Denijslaan 1,5,E,481,No,Yes,0,1249,0,4,1972,To be done up,0,2,0,0,3,Installed,Gas,9052,20
€219000,"Bredabaan, 896",2,C,286,0,0,0,0,25,2,0,Good,0,1,0,0,1,Semi equipped,Gas,10649965,2060
€285,"Bredabaan, 896",2,A,89,0,0,0,0,60,0,0,0,0,2,0,0,0,0,Gas,10649962,2000
€219000,"Bredabaan, 896",2,C,286,0,0,0,0,25,2,0,Good,0,1,0,0,1,Semi equipped,Gas,10649961,2060
€339000,"Bredabaan, 896",2,A,92,0,0,6,0,25,2,2009,Good,0,1,1,0,1,Semi equipped,Gas,10649958,2018
€520000,"Bredabaan, 896",1,A,79,0,0,15,0,0,4,0,0,0,1,1,0,1,Hyper equipped,0,10649957,2000
€424000,"Ninoofsesteenweg, 255",3,C,212,No,0,0,357,35,3,1990,Good,0,1,0,0,0,0,Gas,10649955,1741
€.,rue Antoine Breart 42,1,G,720,No,0,25,0,25,2,1968,Good,0,1,0,0,1,Semi equipped,0,10649943,1180
€.,rue Antoine Breart 42,1,G,720,No,0,25,0,25,2,1968,Good,0,1,0,0,1,Semi equipped,0,10649942,1190
€.,Rue Grande 74,2,D,337,No,0,0,0,22,2,0,Just renovated,0,2,2,0,2,Installed,Gas,10649941,7380
€,Avenue Reine Astrid 65,4,D,308,No,Yes,0,2616,19,4,1992,As new,0,2,1,0,2,Hyper equipped,Fuel oil,10649940,1370
€330000,Poteauerstrasse 90,3,D,327,0,0,0,245,0,4,0,0,0,0,0,0,0,0,Gas,10649939,4731
€495000,"Chée de Vleurgat, 177",2,F,277,0,0,10,0,0,2,1910,Just renovated,0,0,2,Yes,2,Not installed,0,10649936,1060
€355000,"Avenue Napoléon, 1",4,G,572,No,0,20,168,38,2,1930,0,0,1,0,0,2,Installed,Fuel oil,1420,27
€325000,"Avenue Napoléon, 1",3,F,486,No,0,32,150,32,2,1934,0,0,1,1,0,2,Installed,Gas,1420,27
€340000,Raghenoplein 15 B4,2,B,145,No,Yes,0,0,0,2,2006,Good,0,1,0,0,0,0,Gas,10649928,2800
€237500,"Avenue Napoléon, 1",3,G,601,No,0,16,324,22,2,1957,0,0,1,0,0,1,0,Gas,1420,27
€347000,Bruggestraat 13,3,D,307,No,Yes,0,433,0,4,1973,Good,0,1,0,0,0,0,Fuel oil,10649911,8750
€375000,Tategemstraat 30,3,A,15,No,0,253,256,32,3,2018,As new,0,1,0,0,2,Hyper equipped,Gas,10649897,8793
€784800,Wiezeplein 13,3,Not specified,Not specified,0,Yes,0,876,0,4,2023,0,0,0,0,0,0,0,0,10649896,1850
€250000,Rue Archimède 17,3,F,332,No,0,5,0,26,3,1964,Good,0,1,0,0,0,0,Fuel oil,10649893,1080
€75000,Grand Place 14,3,Not specified,Not specified,No,0,0,0,57,3,0,0,0,1,0,0,1,Installed,0,10649886,7608
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10649883,1600
€769000,Postweg 119,4,C,233,0,Yes,0,836,38,4,2005,Good,0,2,0,Yes,0,USA hyper equipped,Gas,10649881,1602
€275000,"17, Route de Bastogne",4,F,470,Yes,0,0,89,26,3,1976,As new,0,2,2,Yes,2,Installed,Gas,10649879,6600
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10649878,2440
€,Chaussée de Bruxelles 2,2,D,Not specified,No,Yes,0,70,0,2,0,0,0,1,0,0,0,0,Gas,10649875,1470
€339000,Vissersstraat 39b,0,B,120,0,0,0,111,0,4,2004,Good,0,0,0,No,0,0,Gas,10649874,8480
€279000,Durmelaan 24,3,B,199,0,0,0,181,17,3,1918,Good,0,1,0,No,1,0,0,10649872,9200
€.,Torenstraat 2,1,A,93,0,0,0,0,0,0,2015,Good,0,1,0,No,2,0,Gas,10649870,8800
€359000,Ommegangstraat 4A,3,B,145,0,0,0,500,0,4,1952,Good,0,0,0,No,2,0,0,10649869,8680
€265000,Vierkeerstraat 2 bus 2,4,C,279,0,0,0,169,29,2,1937,Good,0,2,0,No,2,0,Electric,10649866,8540
€279000,Vierkeerstraat 2 bus 2,4,C,216,0,0,0,239,28,3,1957,Good,0,2,0,No,2,0,Gas,10649865,8530
€149900,Vierkeerstraat 2 bus 2,1,C,284,0,0,0,0,43,3,1899,Good,0,1,0,No,1,0,Electric,10649864,8520
€161000,Vierkeerstraat 2 bus 2,3,E,436,0,0,0,0,29,3,1984,Good,0,1,0,No,1,0,Electric,10649863,8501
€210000,Antwerpsesteenweg 359,1,B,149,0,0,0,0,0,4,2013,0,0,1,0,0,1,Installed,Gas,10649861,2280
€,Mercatorstraat 64,2,F,820,0,0,0,330,15,4,1937,To renovate,0,1,0,No,1,0,Gas,10649857,9200
€275000,Mercatorstraat 64,5,D,308,0,0,0,100,0,4,0,0,0,2,0,No,1,0,Wood,10649856,9100
€695000,"Yv. Serruysstraat, 22",3,Not specified,Not specified,0,0,0,809,0,2,0,As new,0,1,0,0,2,Installed,Fuel oil,10649851,8000
€335000,Gaverstraat 38/01,3,Not specified,Not specified,0,0,0,345,40,4,0,0,0,2,0,No,2,0,0,10649849,8890
€199000,Avenue Edmond Leburton 10,2,G,633,0,0,0,915,26,3,0,To renovate,0,1,0,Yes,0,0,0,10599840,4357
€25.000,Meyskensstraat 222,2,B,159,0,Yes,0,0,0,4,2012,Good,0,1,0,0,1,Installed,Gas,10649847,1785
€245000,Hoogstraat 2 bus 1,2,D,324,No,0,30,0,20,0,0,Good,0,0,0,0,1,Installed,Electric,10649846,3460
€545000,Meyskensstraat 222,5,B,195,0,Yes,0,2058,0,4,1981,Good,0,1,1,0,3,Installed,0,10649845,1785
€149000,Rue Charles Magnette 24/40,3,G,951,0,0,30,1011,0,0,0,To renovate,0,1,0,0,1,Not installed,Fuel oil,10649836,4130
€350000,Route de Marche 143,3,C,176,No,Yes,0,422,0,2,0,0,0,1,0,0,0,0,Fuel oil,10649834,6690
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10649833,8000
€83,"Chée de Vleurgat, 177",3,D,167,0,0,0,0,120,0,2008,As new,0,1,1,Yes,2,Hyper equipped,Gas,10649831,1090
€229000,Koningsstraat 23,4,C,218,No,0,0,51,32,0,0,As new,0,0,0,0,1,Hyper equipped,Gas,10649828,8400
€199000,Rue Archimède 17,2,G,387,No,0,0,0,0,2,1954,0,0,1,0,0,0,0,Gas,10649816,1090
€170000,Koningsstraat 23,1,A,99,No,0,0,0,0,0,0,Good,0,0,0,0,1,Installed,0,10649814,8470
€285000,Avenue François Sebrechts 26,3,E,239,No,Yes,0,0,37,0,1967,As new,0,1,0,0,1,USA hyper equipped,Fuel oil,10649810,1083
€795000,Rue Lucien Burnotte 27,8,B,142,No,Yes,0,864,36,4,2011,As new,0,0,4,Yes,0,Hyper equipped,0,10649809,6860
€260000,Village 5,3,F,482,0,0,0,650,0,4,1971,0,0,0,0,0,0,0,Fuel oil,4720,20
€295000,Tategemstraat 30,3,B,110,No,0,22,0,38,2,2006,As new,0,2,0,0,2,Hyper equipped,Gas,10649803,8630
€330000,Sint-Gisleinsstraat 53,1,E,222,0,0,0,0,0,2,1935,Just renovated,0,1,0,0,1,Installed,0,1000,20
€230000,Chaussée de Bruxelles 23 (sur N5),2,C,253,0,0,7,0,33,0,1993,To be done up,0,1,0,0,1,Installed,Electric,10592198,1400
€130000,Avenue Jean Materne 24,1,Not specified,Not specified,0,0,0,1192,0,0,0,Good,0,1,0,0,1,0,0,10649801,5641
€495000,Route d'Arlon 188a,4,A,69,0,0,15,259,40,2,2020,As new,0,1,0,0,2,Hyper equipped,Gas,10649798,6790
€319000,Rue Brun 11,4,B,151,0,0,0,0,0,0,0,0,0,0,3,0,3,Semi equipped,Gas,10649797,5300
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10576773,2520
€275.000,Place des Tilleuls 48,3,B,157,No,0,0,634,0,4,2012,0,0,1,0,0,0,0,Fuel oil,10649790,4218
€625000,Grand' Route 3,4,C,236,0,0,120,3200,0,4,0,Good,0,3,0,0,0,Installed,Fuel oil,10649789,1450
€875000,Grand' Route 3,6,C,217,0,0,0,1079,60,4,1973,To be done up,0,3,0,0,0,Installed,Gas,10649788,3090
€349000,Rue de Malvoisin 38,3,A,Not specified,No,Yes,0,1009,0,4,2023,As new,0,1,0,0,2,Installed,Gas,10649786,6900
€325000,Strijdersstraat 8,3,E,465,0,0,0,425,30,3,1925,To renovate,0,1,0,0,1,Semi equipped,Gas,10649784,2620
€395000,Rue Notre Dame 130,6,D,323,0,0,20,274,0,2,1875,0,0,1,3,0,5,0,0,10649778,5000
€349000,Rue de Malvoisin 38,4,A,Not specified,No,Yes,0,1460,0,4,2023,As new,0,1,0,0,2,Installed,Gas,10649777,6900
€470000,Lotenhullestraat 87,6,B,164,No,0,50,738,0,4,1972,Good,0,2,0,Yes,3,Installed,Fuel oil,10649776,9990
€249000,"rue Saint-Martin, 5",2,B,125,0,0,0,0,35,4,0,0,0,1,0,0,1,0,0,10649773,7500
€339000,Rue de Malvoisin 38,3,A,Not specified,No,Yes,0,1402,0,4,2023,As new,0,1,0,0,2,Installed,Gas,10649761,6900
€588000,Zoutelaan 53,2,Not specified,Not specified,No,0,11,0,0,3,1904,Good,0,1,1,0,0,Installed,Gas,10649759,8000
€194000,Molenstraat 1,2,D,361,0,0,18,136,25,2,1918,As new,0,1,0,0,1,Semi equipped,Gas,10649758,9400
€280000,Rue Haute 3,3,Not specified,Not specified,0,Yes,0,512,32,0,0,0,0,1,0,0,0,0,0,10649757,7911
€610000,Leuvensesteenweg 417,3,G,353,0,0,20,0,0,0,1974,0,0,2,0,0,2,0,0,10649745,1150
€850000,Woluwelaan 2,3,C,99,0,0,14,0,0,3,2017,As new,0,2,1,0,2,USA hyper equipped,0,10649742,1050
€598000,Kouter 98,3,Not specified,Not specified,No,0,16,337,0,3,2023,As new,0,1,0,0,2,Installed,0,10515582,9820
€577000,Kouter 98,3,Not specified,Not specified,No,0,16,222,0,2,0,As new,0,1,0,0,2,Installed,0,10515580,9820
€578000,Kouter 98,3,Not specified,Not specified,No,0,0,223,0,2,2023,As new,0,1,0,0,2,Installed,0,10515578,9820
€587000,Kouter 98,3,Not specified,Not specified,No,0,16,280,0,2,2023,As new,0,1,0,0,2,Installed,0,10515576,9820
€608000,Kouter 98,3,Not specified,Not specified,No,0,16,400,0,3,2023,As new,0,1,0,0,2,Installed,0,10515574,9820
€595000,Boterstraat 47,10,D,346,No,0,130,330,0,4,1946,Good,0,7,0,0,0,Hyper equipped,Gas,10649737,8900
€330000,Impasse Saint-Paul 16,3,E,387,No,0,25,900,35,4,0,As new,0,1,0,0,2,Not installed,0,10649732,7760
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10649727,5100
€199000,Chaussee de Marche 488,3,E,362,0,0,12,130,50,2,1918,0,0,1,0,0,1,Semi equipped,Gas,83,3
€550000,Chaussee de Marche 488,6,D,331,0,0,0,290,0,2,1918,0,0,0,5,0,5,Semi equipped,Gas,10649725,5580
€315000,Rue de Malvoisin 38,3,Not specified,Not specified,0,0,0,896,0,3,2023,As new,0,1,0,0,2,Installed,Gas,10649718,6900
€315000,Rue de Malvoisin 38,3,Not specified,Not specified,0,0,0,764,0,3,2023,As new,0,1,0,0,2,Installed,Gas,10649712,6900
€395000,Kerkstraat 2,3,C,258,0,Yes,0,0,61,3,1918,Good,0,1,0,0,2,Installed,Gas,10649706,9150
€637000,Brusselsesteenweg 65,3,F,1164,0,0,0,535,44,4,1964,To be done up,0,1,0,0,2,Semi equipped,Fuel oil,10649704,1800
€,Avenue Louise 200,1,Not specified,Not specified,Yes,0,0,0,0,0,0,0,0,1,0,0,1,Not installed,0,10649693,1030
€,Avenue Louise 200,2,D,203,Yes,0,0,0,0,0,0,0,0,0,1,0,1,Not installed,Gas,10649692,1030
€,Avenue Louise 200,0,D,183,Yes,0,0,0,0,0,0,0,0,0,1,0,1,Not installed,0,10649691,1030
€,Avenue Louise 200,2,E,214,0,0,0,0,30,2,1930,As new,0,2,0,0,2,Not installed,0,10649690,1050
€,Rue Roi Albert 157,3,D,281,0,0,50,1020,24,4,1962,To renovate,0,1,0,Yes,1,Semi equipped,Gas,10649687,5300
€285000,Stationsstraat 18,3,B,144,0,Yes,0,115,0,2,0,As new,0,1,0,0,2,Installed,Gas,10649681,8500
€749000,Mechelsesteenweg 35/A,5,Not specified,Not specified,0,0,0,56,0,2,1948,To renovate,0,1,0,0,2,Semi equipped,Gas,10530198,3000
€195000,Stationsstraat 18,2,B,123,0,Yes,0,0,0,2,0,Good,0,1,0,0,1,Semi equipped,Gas,10649679,8500
€860500,Mechelsesteenweg 35/A,3,Not specified,Not specified,0,0,0,1604,0,4,0,0,0,1,0,0,2,0,0,10649678,2820
€749000,Mechelsesteenweg 35/A,5,Not specified,Not specified,0,0,0,0,0,2,1948,To renovate,0,1,0,0,2,Semi equipped,Gas,10530196,3000
€199000,Rue de la Falize 17,4,D,282,No,0,0,209,20,2,1950,Just renovated,0,1,1,0,2,Installed,Gas,3,20
€129000,4 rue du Luxembourg,2,G,599,0,0,15,0,0,0,0,0,0,1,0,0,1,0,0,10444040,7700
€249000,Boterstraat 39,3,E,421,0,Yes,0,518,0,3,0,Good,0,1,0,0,2,Installed,Gas,10649666,8650
€445000,Chaussée de Mons 14,4,E,404,0,0,8,165,21,2,1955,Good,0,2,0,0,3,Not installed,Gas,10649665,1400
€99000,Place des Tilleuls 48,1,E,407,No,0,0,0,0,3,1874,Good,0,1,0,0,0,0,Pellet,10649664,5300
€478000,Chaussée de Mons 14,3,G,567,0,0,7,952,22,4,1936,To renovate,0,1,0,Yes,2,Semi equipped,Fuel oil,10649663,1400
€368000,Chaussée de Mons 14,3,G,567,No,0,7,489,22,4,1936,To renovate,0,1,0,Yes,2,Semi equipped,Fuel oil,10649662,1400
€350000,Chaussée de Mons 14,4,G,697,0,Yes,0,920,36,3,1830,To renovate,0,0,1,Yes,2,Semi equipped,Fuel oil,10649661,1495
€258978,Chaussée de Mons 14,3,A,55,0,0,16,0,26,4,2021,0,0,1,1,0,2,USA hyper equipped,Gas,3,20
€445000,Chaussée de Mons 14,4,E,404,0,0,8,165,21,2,1955,Good,0,2,0,0,3,Not installed,Gas,10649658,1400
€229900,Rue de gilly 81,2,C,227,Yes,0,3,0,38,2,0,Good,0,1,1,0,1,Semi equipped,Gas,10649655,6000
€199000,Stationstraat 58,4,F,647,0,0,0,268,0,2,0,To renovate,0,0,0,0,0,0,0,10649653,8470
€170000,Route de Marche 143,3,F,469,No,0,0,1110,0,4,1899,To renovate,0,2,0,0,0,0,Fuel oil,10586848,6680
€189000,Italiëlei 207,4,D,304,0,0,0,52,0,2,1922,To renovate,0,1,0,0,1,Semi equipped,Gas,10649647,2140
€869000,Bredabaan 260,3,B,111,0,0,0,1228,45,4,2011,As new,0,3,0,Yes,3,Installed,Gas,10551420,2280
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10649646,3500
€650000,Bredabaan 260,4,F,600,0,Yes,0,2435,0,4,1972,As new,0,2,0,0,0,Installed,0,10649645,2930
€105000,"Avenue Paul Pastur, 37",2,F,486,0,0,0,0,0,0,0,0,0,0,1,0,1,Semi equipped,Fuel oil,10649644,6030
€*,Rue d'Horpmael 26,4,Not specified,Not specified,0,0,0,748,0,4,0,0,0,0,0,0,0,0,0,10649643,4607
€,Rue Général Capiaumont 2,3,F,305,0,0,10,90,25,2,0,To be done up,0,1,0,0,1,Semi equipped,Gas,10649640,1082
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10649634,9000
€30/maand),Kloosterstraat 89-93,2,D,365,0,0,0,0,0,3,1967,Just renovated,0,1,0,0,1,Installed,Gas,10649633,2900
€320000,Grand Place 33,6,B,128,0,Yes,0,313,0,3,2009,As new,0,0,1,0,2,Installed,Gas,10649626,7110
€265000,"Liersesteenweg , 394",2,C,208,0,0,0,123,0,0,0,Good,0,1,0,0,1,Installed,Gas,10649625,2800
€245000,"Liersesteenweg , 394",2,B,130,0,0,0,0,0,0,1992,0,0,1,0,0,1,0,0,10649624,2800
€175000,Chaussée de Charleroi 226,2,A,83,0,0,13,0,32,4,2003,0,0,1,0,0,1,USA semi equipped,Gas,10649622,6220
€515000,Avenue Paul Janson 82,3,D,203,0,0,3,0,40,2,0,Just renovated,0,1,1,Yes,1,Installed,Gas,10649621,1050
€1550000,Parklaan 187,12,Not specified,Not specified,No,0,50,0,0,0,0,As new,0,0,0,0,12,Hyper equipped,0,10649619,8000
€1350000,Parklaan 187,8,Not specified,Not specified,No,0,25,984,60,0,0,Good,0,0,0,0,4,Installed,Gas,10649618,3500
€139000,Doorniksestraat 33,3,F,777,No,0,25,633,0,2,0,To renovate,0,1,0,0,1,0,Gas,10649616,8501
€365000,Doorniksestraat 33,6,F,837,Yes,0,0,0,0,3,0,Good,0,1,0,0,1,Installed,0,10649615,8500
€475000,Leuvensestraat 170,1,C,216,0,0,92,0,0,0,0,0,0,1,0,0,1,Not installed,0,10649614,1800
€268000,Bergstrasse 44,2,F,427,0,Yes,0,799,0,4,0,Good,0,1,0,0,0,Installed,Fuel oil,10649612,4730
€420000,Place du Centre 2,4,C,239,No,0,30,1186,24,4,1995,Good,0,2,1,Yes,3,Installed,Fuel oil,2,3
€230000,Rue de Mons 156,1,Not specified,Not specified,0,0,6,0,0,2,0,Good,0,0,0,0,2,0,Electric,10514944,1480
€230000,Rue de Mons 156,1,Not specified,Not specified,0,0,6,0,0,2,0,0,0,0,0,0,2,Installed,Electric,10526912,1480
€189000,"rue Saint-Martin, 5",2,F,509,0,0,0,0,37,3,0,To restore,0,1,0,0,1,0,0,10649589,7540
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10649585,8530
€139000,Vierkeerstraat 2 bus 2,1,C,230,0,0,0,0,28,2,1986,Good,0,1,0,No,1,0,Gas,10649584,8530
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10649581,3300
€624000,Vredestraat 53,0,Not specified,Not specified,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10649482,1932
€625000,Oudstrijdersstraat 66/2,4,B,182,0,Yes,0,0,0,0,2006,Good,0,1,0,No,1,0,0,10340302,1785
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10649558,9041
€235000,Rue de Landen 35,3,F,508,0,Yes,0,1839,0,0,0,0,0,1,0,0,1,0,Wood,10649556,4280
€825000,"Vanderpoortenlaan, 15",4,E,486,0,0,0,1250,45,3,0,Good,0,1,0,No,2,0,Gas,10649555,2600
€350000,"Kortrijksesteenweg, 390 bus 001",2,D,397,0,0,0,180,0,3,1918,To renovate,0,1,0,0,1,Semi equipped,Gas,10649550,9030
€429000,Basiliekstraat 136,3,E,475,0,Yes,0,776,29,4,1974,Good,0,1,0,No,1,0,Electric,10612233,1700
€1050000,"Gemeenteplein, 1a",3,B,145,0,0,0,0,0,0,2017,Good,0,0,0,No,2,0,0,10649545,8300
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10649544,9681
€305000,Rue de Wynants 9,3,Not specified,Not specified,No,0,0,0,0,0,1981,Good,0,1,0,No,1,0,Fuel oil,2022,151
€700000,Rue de Wynants 9,8,Not specified,Not specified,No,0,0,0,0,0,0,As new,0,3,0,No,1,0,Fuel oil,2069,145
€385000,Smetlede-Dorp 6,4,D,366,0,Yes,0,501,40,3,1997,Good,0,1,0,No,2,0,Electric,10649538,9340
€210000,Kortrijksesteenweg 74,1,B,165,0,Yes,0,0,0,0,1969,Good,0,1,0,No,1,0,Gas,10649536,9051
€1300000,Kortrijksesteenweg 74,5,B,191,0,0,50,3125,40,4,1968,Good,0,2,0,Yes,3,0,Fuel oil,10649535,9810
€2054,Kortrijksesteenweg 74,0,D,362,0,0,0,90,0,0,0,0,0,0,0,No,0,0,0,10497784,9000
€599000,Grote Baan 137,3,C,272,No,0,0,1160,0,4,1997,Good,0,1,0,No,2,Installed,0,10649534,9080
€335000,Natiënlaan 199,2,Not specified,Not specified,No,0,7,0,0,2,2023,As new,0,1,0,No,1,Installed,0,10649533,8370
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10649532,8730
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10649531,8730
€299000,Gasthuisstraat 1,3,E,464,No,0,0,110,0,2,1946,Good,0,1,0,No,3,0,Gas,10649528,8520
€1065000,Gasthuisstraat 1,4,B,194,No,0,0,1080,0,4,1992,As new,0,2,0,No,3,0,0,10649524,8860
€319000,Casinostraat 3,2,C,253,No,Yes,0,215,40,2,1930,Good,0,1,0,No,0,Installed,0,10649521,9150
€539000,Casinostraat 3,5,B,196,No,Yes,0,794,0,3,1994,As new,0,1,0,Yes,2,0,0,10649520,9100
€289000,Hoogstraat 6,3,D,389,No,0,0,666,38,0,1993,Good,0,1,0,No,2,0,Electric,10649518,3550
€480000,Chaussée de Marche 398,4,A,Not specified,0,0,0,1224,0,4,2023,0,0,1,1,0,0,0,Gas,10649516,5330
€284500,"Fruithoflaan, 1",4,C,220,0,0,3,226,30,0,1972,To restore,0,1,0,0,2,Semi equipped,Gas,10649513,2630
€620000,Onze-Lieve-Vrouwstraat 129B,4,C,236,No,0,0,241,0,2,1961,Good,0,1,0,No,2,Installed,0,10649511,3000
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10649510,2610
€229000,Rue de la Cathédrale 17,2,A,Not specified,0,0,33,0,0,3,2022,0,0,1,0,0,1,0,Gas,10649506,4020
€299500,Gistelsteenweg 294,3,Not specified,Not specified,No,0,0,93,30,2,1923,Good,0,1,0,No,2,Installed,0,10649500,8400
€.Het,Dendermondesteenweg 473,2,Not specified,Not specified,No,0,9,0,0,2,2021,Good,0,1,0,No,1,Installed,0,10649499,9050
€329000,Rue de Laeken 91,3,Not specified,Not specified,0,0,0,0,0,2,1910,0,0,2,0,0,2,Installed,0,10649498,1080
€595000,Amerikaansestraat 179,4,B,182,No,0,44,0,0,2,2006,0,0,2,0,Yes,3,0,0,10649497,1785
€675000,Amerikaansestraat 179,2,A,80,No,Yes,0,0,0,2,2016,As new,0,2,0,No,0,0,0,10649496,1640
€749000,Mariakerksesteenweg 80,6,D,355,No,0,0,256,0,0,0,Good,0,0,0,No,0,0,0,10649495,9000
€235000,Mariakerksesteenweg 80,3,D,377,No,0,0,0,0,2,1949,Good,0,1,0,No,1,0,0,10649494,9000
€419000,Plaats 2,4,B,149,No,0,0,880,0,3,1985,Good,0,2,0,No,2,0,0,10649491,8940
€179000,Theo Verellenlaan 19,2,B,118,0,0,15,0,30,2,1968,Good,0,1,0,0,1,Installed,Gas,10647697,2170
€179000,Theo Verellenlaan 19,2,B,118,0,0,15,0,30,2,1968,Good,0,1,0,0,1,Installed,Gas,10647693,2170
€335000,Rue de la Cathédrale 17,1,B,20592,0,0,57,0,0,2,0,0,0,1,0,0,1,0,Gas,8,3
€349000,Kerkstraat 7,3,E,499,0,Yes,0,270,0,2,1936,Good,0,1,0,0,1,Installed,Gas,10649489,2170
€282000,"Abeelplein, 15",3,E,416,0,0,40,500,22,3,1977,0,0,1,0,Yes,2,Installed,Fuel oil,10649487,3840
€659000,Chaussée de Bruxelles 23 (sur N5),4,E,355,0,0,50,833,40,4,1972,As new,0,2,0,Yes,2,0,0,1420,27
€395000,Chaussée de Bruxelles 23 (sur N5),2,E,345,0,0,20,530,31,4,0,As new,0,1,0,0,1,Installed,Gas,10543264,1330
€299000,"Frans de L'arbrelaan, 57",5,F,604,0,0,0,237,36,2,1936,To be done up,0,1,0,0,1,Semi equipped,Gas,10484566,2850
€345000,"Avenue du Hockey, 40",3,E,238,0,0,12,0,32,2,1967,Good,0,1,0,0,1,Installed,Gas,89,3
€250000,Schrieksebaan 69,3,Not specified,Not specified,0,0,0,1780,0,4,0,To renovate,0,2,0,0,3,Installed,0,93,3
€295000,Kinderlaan 17,3,Not specified,Not specified,No,0,16,167,0,3,0,As new,0,0,0,0,1,Hyper equipped,0,10649475,8660
€760000,Place Brugmann 10B,3,D,201,No,0,6,0,37,2,1900,Good,0,2,0,Yes,2,Installed,Gas,10649471,1050
€995000,Place Brugmann 10B,4,E,245,No,0,10,110,23,2,1955,As new,0,2,2,0,3,USA hyper equipped,Gas,10649470,1050
€325000,Paalstraat 70,3,B,160,0,0,18,181,36,2,1969,Good,0,1,0,Yes,2,Installed,Gas,10616526,2180
€225000,Paalstraat 70,3,C,245,0,0,10,65,0,2,0,Good,0,1,0,0,1,Installed,Gas,10649468,2845
€,Paalstraat 70,2,F,639,0,0,6,0,0,3,0,To be done up,0,1,0,0,1,Installed,Gas,10649467,2170
€150000,Rue Charles Dupret 13,4,F,432,0,Yes,0,217,0,3,0,0,0,1,0,0,2,0,Fuel oil,10649464,6200
€145000,Rue Charles Dupret 13,2,G,641,0,Yes,0,242,0,3,0,0,0,1,0,0,1,0,0,10649463,6220
€,Rue de Mons 63,1,F,286,0,Yes,0,0,0,0,0,Just renovated,0,1,0,0,0,0,0,10649461,1070
€1450000,"Avenue Delleur, 8",3,D,195,0,0,40,0,0,2,1954,As new,0,2,1,Yes,2,Hyper equipped,Gas,10649460,1050
€169000,Place des Tilleuls 48,4,F,459,No,0,0,0,0,2,1874,Good,0,1,0,0,0,0,Fuel oil,10649457,5300
€325000,"Chée de Vleurgat, 177",3,E,242,0,0,10,0,30,3,1967,To renovate,0,1,0,0,1,Not installed,Gas,10649451,1180
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10649450,1160
€445000,"Chée de Vleurgat, 177",1,F,320,0,0,0,0,30,0,1920,Just renovated,0,1,0,0,1,0,0,10649449,1050
€,Grand' Route 69 A,5,C,253,0,0,50,2214,34,4,1977,To renovate,0,2,0,Yes,3,Installed,Fuel oil,10649447,1325
€375000,Avenue René Gobert 26,2,G,747,No,0,2,0,30,2,1920,Good,0,2,0,0,2,USA hyper equipped,Gas,10649446,1050
€215000,"Rue de la Station, 64",3,Not specified,Not specified,0,Yes,0,0,0,0,0,0,0,0,11,0,1,USA installed,Gas,10649445,5060
